seed,feature_group,test_week,perturbation_type,strength,trial_id,n_masked_features,flip_rate,benign_to_malware_rate,malware_to_benign_rate,mean_abs_probability_shift,mean_signed_probability_shift,mean_margin_shift
77,header,2024-10-13_2024-10-19,random,0.01,6,1,0.0,0.0,0.0,0.0002704836080586082,-0.0002691836080586081,-0.00025678360805860803
77,header,2024-10-13_2024-10-19,random,0.01,7,1,0.001225,0.000375,0.000425,0.002965868213747037,0.0011296911380449615,-0.0023085119164332397
77,header,2024-10-13_2024-10-19,random,0.01,8,1,2.5e-05,0.0,0.0,0.00032732500000000016,0.0001845749999999999,-0.00030862500000000014
77,header,2024-10-13_2024-10-19,random,0.01,9,1,0.005625,0.002575,0.00075,0.0225072591870496,-0.005824130939542979,-0.019373735897471187
77,header,2024-10-13_2024-10-19,random,0.01,10,1,0.022475,0.01125,0.0026,0.05319383067236588,0.0324948224832221,-0.04319544351533284
77,header,2024-10-13_2024-10-19,random,0.01,11,1,0.00045,7.5e-05,0.0001,0.004572931713965862,-0.0024005306425372895,-0.004267154809203957
77,header,2024-10-13_2024-10-19,random,0.01,12,1,0.020275,0.011525,0.00065,0.05464371136700697,0.043672821188492666,-0.04838490868407291
77,header,2024-10-13_2024-10-19,random,0.01,13,1,0.008225,0.001175,0.003625,0.032717705373297566,0.002050779894556923,-0.03053762075458294
77,header,2024-10-13_2024-10-19,random,0.01,14,1,2.5e-05,0.0,0.0,0.00039005559957199664,0.0003261477424291394,-0.00030734283643643926
77,header,2024-10-13_2024-10-19,random,0.01,15,1,2.5e-05,0.0,0.0,0.00032732500000000027,0.00018457499999999995,-0.00030862500000000014
77,header,2024-10-13_2024-10-19,random,0.01,16,1,0.0367,0.02265,0.0004,0.0767150254496355,0.06057107678870077,-0.06164075692546606
77,header,2024-10-13_2024-10-19,random,0.01,17,1,0.051,0.0346,0.002325,0.06919035431273979,0.055438914457888996,-0.04025478517957607
77,header,2024-10-13_2024-10-19,random,0.01,18,1,0.002425,0.001,0.000125,0.03236696299325675,-0.02426930472125097,-0.031301843909562664
77,header,2024-10-13_2024-10-19,random,0.01,19,1,0.0,0.0,0.0,3.7200000000000125e-05,-3.600000000000006e-05,-3.570000000000001e-05
77,header,2024-10-13_2024-10-19,random,0.01,20,1,0.001625,0.000725,0.00015,0.006995694692832674,0.005350867031605012,-0.006093096625524896
77,header,2024-10-13_2024-10-19,random,0.05,1,4,0.040825,0.02395,0.00075,0.10301042717900587,0.06282486703906467,-0.08813071478433178
77,header,2024-10-13_2024-10-19,random,0.05,2,4,0.005775,0.002625,0.0008,0.02397314698302791,-0.0057948754556067525,-0.020791565791253647
77,header,2024-10-13_2024-10-19,random,0.05,3,4,0.07735,0.05335,0.003425,0.12446348937689211,0.08123757652074931,-0.09343898397233388
77,header,2024-10-13_2024-10-19,random,0.05,4,4,0.030975,0.016675,0.00285,0.09321982796533163,0.01497024542197205,-0.08480574048058663
77,header,2024-10-13_2024-10-19,random,0.05,5,4,0.05005,0.027625,0.0058,0.09110145284912366,0.0402996821807707,-0.07271750438380804
77,header,2024-10-13_2024-10-19,random,0.05,6,4,0.001775,0.00055,0.0002,0.005610372941554374,0.003038195187342612,-0.004758145927131945
77,header,2024-10-13_2024-10-19,random,0.05,7,4,0.01965,0.0073,0.0045,0.08255657463972821,-0.005861444128735117,-0.07576408288672865
77,header,2024-10-13_2024-10-19,random,0.05,8,4,0.0104,0.0035,0.001725,0.0373362362244561,0.014991693159548783,-0.033739537668234544
77,header,2024-10-13_2024-10-19,random,0.05,9,4,0.03335,0.0157,0.00605,0.07497359645955616,0.007828203420497618,-0.061123214364823014
77,header,2024-10-13_2024-10-19,random,0.05,10,4,0.049925,0.02965,0.0036,0.10354745878524438,0.04497943696385216,-0.08362292773662167
77,header,2024-10-13_2024-10-19,random,0.05,11,4,0.040075,0.013225,0.012975,0.15983340373188587,-0.04833445543348163,-0.14982516205839716
77,header,2024-10-13_2024-10-19,random,0.05,12,4,0.02535,0.014525,0.0015,0.040562977814435845,0.027393203081668604,-0.029862991953777094
77,header,2024-10-13_2024-10-19,random,0.05,13,4,0.0784,0.053,0.001075,0.13011994369594712,0.08109358032604289,-0.10874891428935778
77,header,2024-10-13_2024-10-19,random,0.05,14,4,0.00465,0.000125,0.0023,0.04193284851258187,-0.02007605075140243,-0.04064087077190398
77,header,2024-10-13_2024-10-19,random,0.05,15,4,0.040775,0.02465,0.00155,0.09594862311413975,0.04923304846197726,-0.0811477221711522
77,header,2024-10-13_2024-10-19,random,0.05,16,4,0.006075,0.00205,0.001025,0.01826651548904738,0.008767166383103367,-0.015944134158087816
77,header,2024-10-13_2024-10-19,random,0.05,17,4,0.00415,0.0,0.00175,0.02885972607940092,-0.023696721661925116,-0.027022628121926216
77,header,2024-10-13_2024-10-19,random,0.05,18,4,0.0332,0.01815,0.001375,0.12304796804736866,0.022309712672440744,-0.11531110993142024
77,header,2024-10-13_2024-10-19,random,0.05,19,4,0.0773,0.0533,0.003375,0.12737672772196879,0.08354458180185294,-0.09634520097584104
77,header,2024-10-13_2024-10-19,random,0.05,20,4,0.030525,0.017375,0.001675,0.07167401204005422,0.020727674345004613,-0.06017877764704217
77,header,2024-10-13_2024-10-19,random,0.1,1,8,0.035575,0.008075,0.017175,0.11406961743611294,-0.018521649235099608,-0.10594625235100862
77,header,2024-10-13_2024-10-19,random,0.1,2,8,0.015925,0.001225,0.007025,0.12449525141658455,-0.04337385880672002,-0.12080752620392168
77,header,2024-10-13_2024-10-19,random,0.1,3,8,0.109825,0.079375,0.00685,0.29380256078011335,0.07708745897331759,-0.28064560371937697
77,header,2024-10-13_2024-10-19,random,0.1,4,8,0.040125,0.01815,0.00955,0.17119609640615632,-0.05837186565159561,-0.16376785486720857
77,header,2024-10-13_2024-10-19,random,0.1,5,8,0.087625,0.0603,0.0036,0.19469453797231487,0.0219952172178954,-0.17611411044957334
77,header,2024-10-13_2024-10-19,random,0.1,6,8,0.0868,0.06415,0.001325,0.15501726428271553,0.07122813647668522,-0.11522247746674122
77,header,2024-10-13_2024-10-19,random,0.1,7,8,0.0443,0.026475,0.005925,0.19093160857929037,0.03533189889721631,-0.18377478103220132
77,header,2024-10-13_2024-10-19,random,0.1,8,8,0.0408,0.023425,0.001025,0.103170881771231,0.05711144833929959,-0.08932817879031253
77,header,2024-10-13_2024-10-19,random,0.1,9,8,0.0646,0.0394,0.004725,0.11132852566543464,0.049153714536950825,-0.09244230131700663
77,header,2024-10-13_2024-10-19,random,0.1,10,8,0.068675,0.043825,0.00565,0.12994811631750328,0.039104069141993145,-0.11105850645152818
77,header,2024-10-13_2024-10-19,random,0.1,11,8,0.053475,0.020675,0.016075,0.18279093226175208,-0.040546712874749945,-0.17236710367614064
77,header,2024-10-13_2024-10-19,random,0.1,12,8,0.02475,0.008925,0.004875,0.11290990662808834,-0.0018536408386470192,-0.10643502557122782
77,header,2024-10-13_2024-10-19,random,0.1,13,8,0.03425,0.006675,0.01725,0.10696347350678131,-0.03645692224042416,-0.09496848842487746
77,header,2024-10-13_2024-10-19,random,0.1,14,8,0.0474,0.02675,0.005325,0.13948554384096565,0.016733246775696542,-0.12591623888776135
77,header,2024-10-13_2024-10-19,random,0.1,15,8,0.0432,0.02675,0.00185,0.12539539220986684,0.03984766969323211,-0.11325377679556768
77,header,2024-10-13_2024-10-19,random,0.1,16,8,0.031625,0.02055,0.001975,0.12871056533153527,0.04857053660362052,-0.12416561256540037
77,header,2024-10-13_2024-10-19,random,0.1,17,8,0.077675,0.04965,0.0054,0.20792490691515678,0.04351411295242177,-0.19324710814775992
77,header,2024-10-13_2024-10-19,random,0.1,18,8,0.030175,0.00675,0.013775,0.0963854289386424,-0.0448159159329035,-0.08803065542274571
77,header,2024-10-13_2024-10-19,random,0.1,19,8,0.03005,0.012225,0.006075,0.17664157079629964,0.0061998710161311294,-0.17144127504545859
77,header,2024-10-13_2024-10-19,random,0.1,20,8,0.0099,0.002325,0.00405,0.029794242590060922,0.002144016603977336,-0.02657071744260561
77,header,2024-10-20_2024-10-26,baseline,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
77,header,2024-10-20_2024-10-26,important,0.01,0,1,0.05095,0.033325,0.001825,0.07047951918524023,0.05446006237831523,-0.04369186276687511
77,header,2024-10-20_2024-10-26,important,0.05,0,4,0.148325,0.11485,0.00325,0.20528598793742467,0.14353647545672207,-0.1619705839522931
77,header,2024-10-20_2024-10-26,important,0.1,0,8,0.176725,0.125275,0.01935,0.34689584978551247,0.07334813582278334,-0.32327812175245507
77,header,2024-10-20_2024-10-26,random,0.01,1,1,0.00345,0.001225,0.00085,0.020400061355860137,-0.010046071242039049,-0.01908741937837732
77,header,2024-10-20_2024-10-26,random,0.01,2,1,0.0,0.0,0.0,2.0200000000000183e-05,-2.019999999999997e-05,-2.019999999999993e-05
77,header,2024-10-20_2024-10-26,random,0.01,3,1,0.00075,0.00045,0.00015,0.001256318537232695,7.65199225140798e-05,-0.0010701911790813566
77,header,2024-10-20_2024-10-26,random,0.01,4,1,0.02175,0.006575,0.008,0.07617328471343801,-0.024754013248044462,-0.06932224830285738
77,header,2024-10-20_2024-10-26,random,0.01,5,1,0.00195,0.0001,0.001175,0.005387680178571428,-0.0026646930357142854,-0.004301472678571429
77,header,2024-10-20_2024-10-26,random,0.01,6,1,5e-05,5e-05,0.0,0.0002582386764624266,0.00018616401834276833,-0.0002388647875735375
77,header,2024-10-20_2024-10-26,random,0.01,7,1,0.03175,0.013,0.0075,0.06095031103061513,0.012312734064822119,-0.04742330662922211
77,header,2024-10-20_2024-10-26,random,0.01,8,1,0.000425,0.0,0.00015,0.0006632666666666669,5.802666666666669e-05,-0.00034646666666666656
77,header,2024-10-20_2024-10-26,random,0.01,9,1,0.003975,5e-05,0.001875,0.021948422215127283,-0.017789400071134717,-0.0203704427499789
77,header,2024-10-20_2024-10-26,random,0.01,10,1,0.0,0.0,0.0,0.00011930000000000019,-0.00011929999999999992,-0.00011829999999999993
77,header,2024-10-20_2024-10-26,random,0.01,11,1,0.0,0.0,0.0,0.0008679498346223009,0.0005876312540800186,-0.0008590460047361583
77,header,2024-10-20_2024-10-26,random,0.01,12,1,0.007625,0.0031,0.00075,0.019034316496203955,-0.00476631478050136,-0.0166553419462589
77,header,2024-10-20_2024-10-26,random,0.01,13,1,5e-05,5e-05,0.0,0.00025823867646242675,0.00018616401834276817,-0.00023886478757353764
77,header,2024-10-20_2024-10-26,random,0.01,14,1,0.0,0.0,0.0,2.250000000000138e-06,-2.2499999999999785e-06,-2.249999999999995e-06
77,header,2024-10-20_2024-10-26,random,0.01,15,1,0.000675,0.000475,0.0,0.0018057710010319923,-0.00027537254238537556,-0.0015319573042901376
77,header,2024-10-20_2024-10-26,random,0.01,16,1,0.004675,0.001775,0.000575,0.010572054889694666,0.004237822862175973,-0.009196453183271816
77,header,2024-10-20_2024-10-26,random,0.01,17,1,0.0,0.0,0.0,6.890000000000285e-06,6.8899999999999256e-06,-6.8900000000000365e-06
77,header,2024-10-20_2024-10-26,random,0.01,18,1,0.0,0.0,0.0,3.3000000000001027e-06,3.2999999999999765e-06,-2.6999999999999415e-06
77,header,2024-10-20_2024-10-26,random,0.01,19,1,0.007,0.000525,0.0037,0.04509621654586233,-0.02070084896232104,-0.04294359419318477
77,header,2024-10-20_2024-10-26,random,0.01,20,1,0.00195,0.0001,0.001175,0.005387680178571428,-0.0026646930357142854,-0.004301472678571428
77,header,2024-10-20_2024-10-26,random,0.05,1,4,0.02445,0.00815,0.00835,0.0975420471510271,-0.03635829352178347,-0.09057828786503434
77,header,2024-10-20_2024-10-26,random,0.05,2,4,0.004675,0.001775,0.000575,0.010710954889694667,0.004108922862175973,-0.009332453183271817
77,header,2024-10-20_2024-10-26,random,0.05,3,4,0.00095,0.000375,0.000175,0.0068304260943398264,0.004610350026915772,-0.006173678012177003
77,header,2024-10-20_2024-10-26,random,0.05,4,4,0.03335,0.0259,0.000225,0.08819720904880218,0.07856595923478495,-0.08250300131233526
77,header,2024-10-20_2024-10-26,random,0.05,5,4,0.0348,0.018625,0.00325,0.11048206901510375,0.02801424517790997,-0.10036479227813007
77,header,2024-10-20_2024-10-26,random,0.05,6,4,0.00875,0.004125,0.00095,0.021576051042136033,0.009899652073263486,-0.017632333694724455
77,header,2024-10-20_2024-10-26,random,0.05,7,4,0.069225,0.04655,0.006775,0.1332426073454924,0.08325647673195823,-0.11703101023555232
77,header,2024-10-20_2024-10-26,random,0.05,8,4,0.020925,0.008075,0.0028,0.07416777644044165,0.021260851795115308,-0.0664482633681736
77,header,2024-10-20_2024-10-26,random,0.05,9,4,0.029825,0.0001,0.022075,0.12507793400102826,-0.10320545832442869,-0.1160993334029531
77,header,2024-10-20_2024-10-26,random,0.05,10,4,0.0097,0.004,0.001925,0.041015949159734916,0.016388659151740457,-0.03798010781843515
77,header,2024-10-20_2024-10-26,random,0.05,11,4,0.050625,0.023125,0.0115,0.11681963065713145,-0.015830923450946582,-0.10111512223808097
77,header,2024-10-20_2024-10-26,random,0.05,12,4,0.004525,0.00215,0.0006,0.018823996396143395,0.014257249127525906,-0.016832493642646464
77,header,2024-10-20_2024-10-26,random,0.05,13,4,0.032625,0.0139,0.00725,0.06513342415999288,0.015160093122874215,-0.05193016838880173
77,header,2024-10-20_2024-10-26,random,0.05,14,4,0.027125,0.015525,0.002225,0.04217441225209131,0.028773124056308337,-0.030577577078786965
77,header,2024-10-20_2024-10-26,random,0.05,15,4,0.00375,0.0009,0.0004,0.028725844695580774,-0.019936098688936452,-0.027422011090898188
77,header,2024-10-20_2024-10-26,random,0.05,16,4,0.01715,0.008875,0.0017,0.04796635924423141,0.010438574542982082,-0.04193912294814385
77,header,2024-10-20_2024-10-26,random,0.05,17,4,0.035475,0.02,0.00185,0.08091755956354248,0.0484616658812867,-0.0673432496301056
77,header,2024-10-20_2024-10-26,random,0.05,18,4,0.010225,0.003425,0.001875,0.05519685776495836,-0.025373362501063063,-0.0529297125483581
77,header,2024-10-20_2024-10-26,random,0.05,19,4,0.0077,0.000425,0.00405,0.034088180323668255,-0.024124320904572828,-0.030763985793808964
77,header,2024-10-20_2024-10-26,random,0.05,20,4,0.0084,0.002275,0.00305,0.04813492852692294,-0.026993008720033008,-0.04495722268974856
77,header,2024-10-20_2024-10-26,random,0.1,1,8,0.0369,0.021,0.0025,0.10303372844828566,0.009521680238055896,-0.09096183456545241
77,header,2024-10-20_2024-10-26,random,0.1,2,8,0.091325,0.061975,0.003375,0.15537679381638606,0.05858194706095563,-0.13184183564824478
77,header,2024-10-20_2024-10-26,random,0.1,3,8,0.05295,0.028425,0.0065,0.139085239872664,0.011599265273566478,-0.1264378518361366
77,header,2024-10-20_2024-10-26,random,0.1,4,8,0.0324,0.0175,0.003625,0.0841812145067123,0.00809092560442584,-0.0743231528575935
77,header,2024-10-20_2024-10-26,random,0.1,5,8,0.033575,0.017775,0.003,0.13422466613171502,-0.006630999275750695,-0.12732085019506117
77,header,2024-10-20_2024-10-26,random,0.1,6,8,0.089625,0.061125,0.0025,0.15031651808238536,0.06976448041129397,-0.12036798654810188
77,header,2024-10-20_2024-10-26,random,0.1,7,8,0.0893,0.057325,0.008625,0.16868783103312787,0.024546655147513897,-0.1431741229248324
77,header,2024-10-20_2024-10-26,random,0.1,8,8,0.031925,0.006675,0.01625,0.1108420043860873,-0.0288605693094947,-0.09905349785394751
77,header,2024-10-20_2024-10-26,random,0.1,9,8,0.007725,0.000725,0.002575,0.07038241177306982,-0.03427323220930029,-0.0683966461008408
77,header,2024-10-20_2024-10-26,random,0.1,10,8,0.0404,0.0218,0.0032,0.16037768788221457,0.008329566505659301,-0.15422843816119103
77,header,2024-10-20_2024-10-26,random,0.1,11,8,0.05415,0.031125,0.00845,0.10336495729175167,0.005016133006333037,-0.08826686000034956
77,header,2024-10-20_2024-10-26,random,0.1,12,8,0.044025,0.02735,0.0018,0.13922181798511127,0.02964041389928559,-0.1280324050875448
77,header,2024-10-20_2024-10-26,random,0.1,13,8,0.0311,0.012375,0.007675,0.09306984292758605,-0.004587175359251003,-0.08239373091741234
77,header,2024-10-20_2024-10-26,random,0.1,14,8,0.0429,0.0049,0.0275,0.12979968576997372,-0.08182505557672355,-0.11767612456066154
77,header,2024-10-20_2024-10-26,random,0.1,15,8,0.100725,0.0709,0.001625,0.19110650003137514,0.06312307297171241,-0.16150272870471427
77,header,2024-10-20_2024-10-26,random,0.1,16,8,0.04955,0.030075,0.0028,0.11489758853474406,0.036445517439507795,-0.09731274075223109
77,header,2024-10-20_2024-10-26,random,0.1,17,8,0.06075,0.0077,0.040975,0.240928908711217,-0.0376321697189755,-0.22767395841838717
77,header,2024-10-20_2024-10-26,random,0.1,18,8,0.02275,0.00285,0.008925,0.14570265193310278,-0.032647574951769745,-0.14178207486025646
77,header,2024-10-20_2024-10-26,random,0.1,19,8,0.015575,0.0028,0.00735,0.12011528647868724,-0.0519117668995581,-0.11706980311709674
77,header,2024-10-20_2024-10-26,random,0.1,20,8,0.017325,0.0032,0.007575,0.16346088856947777,-0.029013062487991247,-0.16074135475590917
77,header,2024-10-27_2024-11-02,baseline,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
77,header,2024-10-27_2024-11-02,important,0.01,0,1,0.0593,0.03305,0.00325,0.07683634719172046,0.06111355006172313,-0.040209725737536346
77,header,2024-10-27_2024-11-02,important,0.05,0,4,0.158175,0.109175,0.00315,0.2170285971572902,0.15540859375718305,-0.16179057499104424
77,header,2024-10-27_2024-11-02,important,0.1,0,8,0.191125,0.12625,0.0176,0.3365691533641152,0.09959885183605402,-0.30797921153809965
77,header,2024-10-27_2024-11-02,random,0.01,1,1,0.0017,0.0006,0.000775,0.0032721932335883067,0.0017424766859692597,-0.002406576725651799
77,header,2024-10-27_2024-11-02,random,0.01,2,1,0.0005,0.0002,7.5e-05,0.002030944791406793,8.593150688073053e-06,-0.00186692777891608
77,header,2024-10-27_2024-11-02,random,0.01,3,1,0.0027,0.000375,0.001375,0.005101987905844156,0.0025647302795815297,-0.0037518082521645034
77,header,2024-10-27_2024-11-02,random,0.01,4,1,0.010525,0.003525,0.001725,0.020997679954693475,0.009986429023085231,-0.015601958626726883
77,header,2024-10-27_2024-11-02,random,0.01,5,1,0.0,0.0,0.0,9.900000000000346e-06,-5.099999999999952e-06,-9.699999999999985e-06
77,header,2024-10-27_2024-11-02,random,0.01,6,1,0.0004,0.00015,7.5e-05,0.001714960667160376,8.883799931731869e-05,-0.0014594047890054695
77,header,2024-10-27_2024-11-02,random,0.01,7,1,0.0,0.0,0.0,9.900000000000153e-06,-5.0999999999999715e-06,-9.699999999999951e-06
77,header,2024-10-27_2024-11-02,random,0.01,8,1,0.000175,0.0,0.0,0.00036632847222222277,-0.00036552847222222253,-0.0002982284722222225
77,header,2024-10-27_2024-11-02,random,0.01,9,1,0.003425,0.0,0.002125,0.018429085761898993,-0.016402781511198707,-0.01726890351598076
77,header,2024-10-27_2024-11-02,random,0.01,10,1,0.0593,0.03305,0.00325,0.07683634719172046,0.06111355006172313,-0.040209725737536346
77,header,2024-10-27_2024-11-02,random,0.01,11,1,0.005825,0.000125,0.0039,0.021683842085873678,-0.017639813125168692,-0.019887082590731898
77,header,2024-10-27_2024-11-02,random,0.01,12,1,0.004175,0.0009,0.001075,0.014046303050807571,-0.003252357428198716,-0.012581553081776865
77,header,2024-10-27_2024-11-02,random,0.01,13,1,0.0005,0.0002,7.5e-05,0.002030944791406793,8.593150688072997e-06,-0.001866927778916081
77,header,2024-10-27_2024-11-02,random,0.01,14,1,0.00985,0.003675,0.0017,0.040958970439884786,0.017673477438122653,-0.03771109774318383
77,header,2024-10-27_2024-11-02,random,0.01,15,1,0.004575,0.001375,0.001025,0.01951555944179964,-0.0005156670200822354,-0.01823892133251037
77,header,2024-10-27_2024-11-02,random,0.01,16,1,5e-05,2.5e-05,2.5e-05,0.0016115907127734214,0.0008490568666195801,-0.001553327278820892
77,header,2024-10-27_2024-11-02,random,0.01,17,1,0.0018,0.000125,0.00105,0.007431948839566867,-0.0036442198280228558,-0.005973419662457426
77,header,2024-10-27_2024-11-02,random,0.01,18,1,0.000275,0.0,0.000125,0.00033322083333333383,-0.00033262083333333343,-0.00023062083333333345
77,header,2024-10-27_2024-11-02,random,0.01,19,1,0.001025,0.0002,0.000325,0.0017749650555000565,-0.0007840901348651352,-0.0013807234681984684
77,header,2024-10-27_2024-11-02,random,0.01,20,1,0.032325,0.0044,0.01865,0.0702312738427341,-0.025342402171410375,-0.060881066190474994
