seed,feature_group,mask_type,repeat,strength,density_bin,n_samples,baseline_auc,masked_auc,delta_auc,flip_rate,benign_to_malware_rate_overall,malware_to_benign_rate_overall,mean_abs_probability_shift,mean_signed_probability_shift
2024,imports,random,3,0.01,mid_density,15121,0.9616907891342964,0.9612532256597318,0.000437563474564584,0.00495998941868924,0.0017194629984789366,0.0003306659612459493,0.005117060141596777,0.004032293293238629
2024,imports,random,3,0.01,low_density,10002,0.9023421808028275,0.9022586962943797,8.34845084477509e-05,0.009398120375924815,0.004299140171965607,0.0016996600679864027,0.008066520619062005,0.005114969747176063
2024,imports,important,0,0.05,high_density,14877,0.851191181575357,0.8424768942130922,0.008714287362264761,0.06802446729851448,0.0,0.06553740673522887,0.03959847938739261,-0.031796477587614815
2024,imports,important,0,0.05,mid_density,15121,0.9616907891342964,0.9395887340449703,0.022102055089326056,0.12743866146418886,0.005422921764433569,0.09913365518153561,0.10987540251286715,-0.07327394789727096
2024,imports,important,0,0.05,low_density,10002,0.9023421808028275,0.8620736264352022,0.04026855436762522,0.10537892421515697,0.014197160567886422,0.0604879024195161,0.09964273879599503,-0.05026423744655654
2024,imports,random,1,0.05,high_density,14877,0.851191181575357,0.851157568489781,3.361308557603415e-05,0.0020837534449149693,0.0,0.0014115749142972374,0.004062357513175006,-0.00317018609972861
2024,imports,random,1,0.05,mid_density,15121,0.9616907891342964,0.9577722500130936,0.003918539121202769,0.02526287943919053,0.007340784339660076,0.008200515838899544,0.02222666586329564,0.007643581010599672
2024,imports,random,1,0.05,low_density,10002,0.9023421808028275,0.897265153597075,0.005077027205752427,0.03559288142371526,0.01759648070385923,0.005898820235952809,0.03428514984957578,0.014237658806736027
2024,imports,random,2,0.05,high_density,14877,0.851191181575357,0.8442558744517443,0.006935307123612677,0.0030920212408415675,0.0,0.002890367681656248,0.0019489208995718287,-0.001377061183585345
2024,imports,random,2,0.05,mid_density,15121,0.9616907891342964,0.9603842812661085,0.0013065078681878672,0.01904635936776668,0.0026453276899675946,0.007473050724158455,0.01930419233565757,-0.007518858678532051
2024,imports,random,2,0.05,low_density,10002,0.9023421808028275,0.898839797090928,0.0035023837118994816,0.027994401119776045,0.005498900219956008,0.009498100379924015,0.02779752772377821,-0.008397082377346083
2024,imports,random,3,0.05,high_density,14877,0.851191181575357,0.845820537367463,0.005370644207894015,0.0036969819183975262,0.0005377428244941856,0.002890367681656248,0.0030638360031008346,-0.0021468685405613293
2024,imports,random,3,0.05,mid_density,15121,0.9616907891342964,0.9584014136393475,0.0032893754949488985,0.025461279015938098,0.003505059189207063,0.011970107797103367,0.025708342423374896,-0.009899319480173491
2024,imports,random,3,0.05,low_density,10002,0.9023421808028275,0.8992484128158041,0.0030937679870233215,0.029394121175764846,0.004199160167966407,0.011097780443911218,0.03213846079987533,-0.013042644233771225
2024,imports,important,0,0.1,high_density,14877,0.851191181575357,0.7454007480801033,0.10579043349525374,0.11225381461316125,0.0,0.10983397190293742,0.06919501365963168,-0.05866740804090856
2024,imports,important,0,0.1,mid_density,15121,0.9616907891342964,0.9184978418155763,0.04319294731872014,0.22134779445803848,0.006348786455922227,0.1892070630249322,0.17024319862166162,-0.1267339957080125
2024,imports,important,0,0.1,low_density,10002,0.9023421808028275,0.8364950751865295,0.06584710561629792,0.14937012597480503,0.016596680663867228,0.09758048390321936,0.14146969756306862,-0.07250886855648761
2024,imports,random,1,0.1,high_density,14877,0.851191181575357,0.8538321322365907,-0.0026409506612337097,0.0036969819183975262,0.0005377428244941856,0.002890367681656248,0.016907155912970706,-0.00996323922775607
2024,imports,random,1,0.1,mid_density,15121,0.9616907891342964,0.9484144304783447,0.01327635865595167,0.048674029495403746,0.02539514582368891,0.007010118378414126,0.049383681280268425,0.03187588712834321
2024,imports,random,1,0.1,low_density,10002,0.9023421808028275,0.887514178460935,0.01482800234189241,0.07388522295540892,0.04409118176364727,0.008098380323935212,0.0732044925669384,0.052537763401171673
2024,imports,random,2,0.1,high_density,14877,0.851191181575357,0.8530381112360608,-0.0018469296607037666,0.0,0.0,0.0,0.0031045621230936815,0.0009720624455615006
2024,imports,random,2,0.1,mid_density,15121,0.9616907891342964,0.9577571874176726,0.003933601716623825,0.03379406123933602,0.013491171218834733,0.007869849877653594,0.03121729006003713,0.018890797152388807
2024,imports,random,2,0.1,low_density,10002,0.9023421808028275,0.8953491300512505,0.006993050751576968,0.039892021595680865,0.01909618076384723,0.005698860227954409,0.041916981818586586,0.016483277220543106
2024,imports,random,3,0.1,high_density,14877,0.851191181575357,0.8448462641613882,0.006344917413968809,0.012502520669489817,0.0,0.011830342138872085,0.008688705397489033,-0.008471115567251405
2024,imports,random,3,0.1,mid_density,15121,0.9616907891342964,0.957711684596734,0.00397910453756245,0.05594868064281463,0.001521063421731367,0.038026585543284176,0.050906498579834376,-0.046773029453404336
2024,imports,random,3,0.1,low_density,10002,0.9023421808028275,0.8953538682219951,0.006988312580832323,0.053689262147570485,0.003799240151969606,0.028394321135772844,0.05669525191113204,-0.04409092495716845
2024,strings,important,0,0.01,high_density,10000,0.9968515154783735,0.9900071621184338,0.006844353359939714,0.0636,0.0452,0.0,0.04435797526326594,0.04416349654367757
2024,strings,important,0,0.01,mid_density,20000,0.9642039736141327,0.9587995275137072,0.005404446100425453,0.05295,0.0294,0.0009,0.05204677852357853,0.04887600722597853
2024,strings,important,0,0.01,low_density,10000,0.9396498940426369,0.9326107389890074,0.007039155053629509,0.0421,0.0254,0.0014,0.0460650155238631,0.04056494266021748
2024,strings,random,1,0.01,high_density,10000,0.9968515154783735,0.9969566174091252,-0.00010510193075174978,0.0032,0.0001,0.0015,0.0037321069664057746,-0.0007403172296437674
2024,strings,random,1,0.01,mid_density,20000,0.9642039736141327,0.9623214306858398,0.0018825429282929296,0.01615,0.00515,0.0041,0.015949530179608276,0.004411391988868659
2024,strings,random,1,0.01,low_density,10000,0.9396498940426369,0.9369573297529812,0.0026925642896556967,0.018,0.0095,0.002,0.018202879728327816,0.011018069036679365
2024,strings,random,2,0.01,high_density,10000,0.9968515154783735,0.9966267716535434,0.00022474382483006483,0.0067,0.0,0.0028,0.008273815560447838,-0.0028119032843431343
2024,strings,random,2,0.01,mid_density,20000,0.9642039736141327,0.9619768291358455,0.002227144478287202,0.01535,0.00205,0.00795,0.015495842688329577,-0.005547823178388148
2024,strings,random,2,0.01,low_density,10000,0.9396498940426369,0.938354481970114,0.001295412072522928,0.0139,0.0005,0.0077,0.013430512047399154,-0.01066628120572921
2024,strings,random,3,0.01,high_density,10000,0.9968515154783735,0.9966783302772084,0.0001731852011650492,0.001,0.0002,0.0,0.0005002249142562505,0.00017044403199688532
2024,strings,random,3,0.01,mid_density,20000,0.9642039736141327,0.9640117863324261,0.0001921872817065573,0.0041,0.001,0.0017,0.004213621786352472,-0.0007453972589838051
2024,strings,random,3,0.01,low_density,10000,0.9396498940426369,0.9387954296694052,0.000854464373231667,0.0037,0.0004,0.0018,0.004361589275649795,-0.002847825829687963
2024,strings,important,0,0.05,high_density,10000,0.9968515154783735,0.9555350447632402,0.041316470715133224,0.6034,0.5698,0.0,0.5928260051777071,0.5928259760906405
2024,strings,important,0,0.05,mid_density,20000,0.9642039736141327,0.8332390817513344,0.13096489186279825,0.4282,0.3665,0.0,0.4253844636843839,0.4253844636843839
2024,strings,important,0,0.05,low_density,10000,0.9396498940426369,0.766711477378313,0.17293841666432386,0.5539,0.4788,0.0,0.539526141385627,0.5394261229737523
2024,strings,random,1,0.05,high_density,10000,0.9968515154783735,0.9963738539531873,0.0004776615251861349,0.0109,0.0011,0.003,0.01676635427418961,-0.008823677461472574
2024,strings,random,1,0.05,mid_density,20000,0.9642039736141327,0.9557101088449134,0.008493864769219317,0.0358,0.007,0.01785,0.03873421916109012,-0.014775493264002043
2024,strings,random,1,0.05,low_density,10000,0.9396498940426369,0.9257814795450423,0.013868414497594572,0.0544,0.019,0.0184,0.051737699505349,-0.0015053968804980586
2024,strings,random,2,0.05,high_density,10000,0.9968515154783735,0.9965296516017689,0.00032186387660460003,0.0293,0.0,0.0248,0.03448161871737094,-0.031762609488637746
2024,strings,random,2,0.05,mid_density,20000,0.9642039736141327,0.9565799625279371,0.007624011086195592,0.0739,0.0014,0.0498,0.07291913634550658,-0.05872083795256129
2024,strings,random,2,0.05,low_density,10000,0.9396498940426369,0.9313109226682793,0.008338971374357573,0.0626,0.0038,0.0358,0.06433917907716526,-0.04259199172426803
2024,strings,random,3,0.05,high_density,10000,0.9968515154783735,0.9963971092654513,0.00045440621292214267,0.0255,0.0052,0.0017,0.03379051644976416,0.030098509080268468
2024,strings,random,3,0.05,mid_density,20000,0.9642039736141327,0.9595237116977868,0.004680261916345851,0.04,0.01765,0.00415,0.041740595549344006,0.027827567775366407
2024,strings,random,3,0.05,low_density,10000,0.9396498940426369,0.9321049744314287,0.0075449196112081784,0.0431,0.0205,0.0066,0.04145002616662479,0.022183304984923352
2024,strings,important,0,0.1,high_density,10000,0.9968515154783735,0.8405322187466293,0.15631929673174416,0.6613,0.6277,0.0,0.5230723631318144,0.4913128863151602
2024,strings,important,0,0.1,mid_density,20000,0.9642039736141327,0.862606652502548,0.1015973211115847,0.43175,0.37015,0.0,0.33483700961857393,0.27939742918401317
2024,strings,important,0,0.1,low_density,10000,0.9396498940426369,0.8552436637247496,0.0844062303178873,0.5552,0.4801,0.0,0.40038912140542404,0.35533335059100524
2024,strings,random,1,0.1,high_density,10000,0.9968515154783735,0.9896308704562615,0.007220645022111949,0.0517,0.012,0.0271,0.04505373388507543,-0.00894588263035076
2024,strings,random,1,0.1,mid_density,20000,0.9642039736141327,0.93010432627849,0.034099647335642636,0.0898,0.01535,0.05405,0.09348866024539976,-0.04599922547633723
2024,strings,random,1,0.1,low_density,10000,0.9396498940426369,0.9095432376308299,0.030106656411806987,0.0883,0.0189,0.0421,0.08999643543055398,-0.03824092280554065
2024,strings,random,2,0.1,high_density,10000,0.9968515154783735,0.9950149066983065,0.0018366087800669728,0.0248,0.0015,0.0217,0.02858107792666731,-0.013606209199368936
2024,strings,random,2,0.1,mid_density,20000,0.9642039736141327,0.9583045624350726,0.005899411179060121,0.04715,0.0039,0.0282,0.050754333871089304,-0.0317457860152125
2024,strings,random,2,0.1,low_density,10000,0.9396498940426369,0.9344576675125638,0.0051922265300731185,0.0531,0.0056,0.0241,0.0553401305370632,-0.026160784667829184
2024,strings,random,3,0.1,high_density,10000,0.9968515154783735,0.9925749973034192,0.004276518174954225,0.0521,0.0058,0.025,0.04834566147181539,0.009705974840420106
2024,strings,random,3,0.1,mid_density,20000,0.9642039736141327,0.953557651480177,0.010646322133955666,0.0592,0.01285,0.02465,0.05946862052750265,-0.015540664821144612
2024,strings,random,3,0.1,low_density,10000,0.9396498940426369,0.9345791161651233,0.005070777877513533,0.0598,0.0087,0.0276,0.06041062307280257,-0.03159791596924824
